user_id,register_date,country,channel,device,age_group,gender
U06142,2024-07-06,泰国,付费广告,iOS,25-34,女
U06143,2024-05-05,菲律宾,付费广告,Android,25-34,男
U06144,2024-09-05,菲律宾,付费广告,Android,35-44,女
U06145,2024-07-22,泰国,社交媒体,iOS,25-34,女
U06146,2023-11-01,印尼,社交媒体,iOS,35-44,女
U06147,2024-01-17,印尼,付费广告,Android,18-24,女
U06148,2023-11-18,印尼,自然搜索,Android,25-34,女
U06149,2023-04-26,马来西亚,自然搜索,Android,18-24,女
U06150,2023-10-24,印尼,社交媒体,Android,18-24,女
U06151,2023-11-18,印尼,内容营销,Android,18-24,男
U06152,2023-01-04,泰国,付费广告,Android,35-44,男
U06153,2023-05-02,泰国,自然搜索,iOS,18-24,女
U06154,2024-10-24,泰国,KOL推荐,Android,35-44,男
U06155,2023-12-11,泰国,KOL推荐,iOS,35-44,女
U06156,2024-09-16,印尼,内容营销,Android,25-34,女
U06157,2023-04-07,印尼,社交媒体,Android,18-24,男
U06158,2024-09-28,泰国,内容营销,Android,18-24,男
U06159,2024-12-23,菲律宾,自然搜索,Android,25-34,女
U06160,2024-09-13,泰国,自然搜索,iOS,18-24,女
U06161,2024-02-11,越南,自然搜索,iOS,25-34,男
U06162,2023-08-01,泰国,社交媒体,Android,45+,女
U06163,2023-08-19,越南,自然搜索,Android,18-24,女
U06164,2024-05-09,越南,付费广告,iOS,25-34,女
U06165,2024-01-22,印尼,付费广告,Android,45+,女
U06166,2024-03-27,越南,付费广告,iOS,35-44,男
U06167,2024-01-27,马来西亚,内容营销,iOS,35-44,女
U06168,2023-08-27,泰国,自然搜索,iOS,35-44,男
U06169,2023-12-11,泰国,付费广告,Android,25-34,男
U06170,2024-08-13,泰国,KOL推荐,iOS,35-44,男
U06171,2024-04-02,印尼,自然搜索,Android,45+,男
U06172,2023-06-16,泰国,社交媒体,iOS,25-34,女
U06173,2024-06-17,菲律宾,KOL推荐,iOS,25-34,男
U06174,2024-03-07,印尼,内容营销,Android,25-34,女
U06175,2024-02-07,印尼,内容营销,Android,25-34,女
U06176,2023-06-12,印尼,付费广告,iOS,18-24,女
U06177,2023-02-21,泰国,社交媒体,iOS,25-34,女
U06178,2023-01-18,泰国,自然搜索,Android,25-34,女
U06179,2023-05-21,越南,付费广告,iOS,25-34,男
U06180,2023-07-15,印尼,自然搜索,Android,18-24,女
U06181,2024-09-27,泰国,付费广告,Android,35-44,男
U06182,2023-06-02,泰国,内容营销,iOS,18-24,女
U06183,2024-09-24,马来西亚,付费广告,Android,18-24,男
U06184,2024-05-27,泰国,社交媒体,Android,25-34,女
U06185,2024-01-13,菲律宾,付费广告,iOS,25-34,男
U06186,2024-02-26,菲律宾,付费广告,iOS,18-24,男
U06187,2024-11-08,越南,内容营销,iOS,25-34,女
U06188,2024-03-11,泰国,付费广告,Android,35-44,女
U06189,2024-01-21,泰国,社交媒体,Android,25-34,男
U06190,2024-08-01,印尼,付费广告,iOS,25-34,女
U06191,2023-02-11,印尼,自然搜索,iOS,18-24,男
U06192,2024-02-05,菲律宾,付费广告,iOS,25-34,女
U06193,2023-07-24,马来西亚,KOL推荐,iOS,35-44,女
U06194,2024-04-11,印尼,自然搜索,iOS,25-34,男
U06195,2024-03-04,泰国,自然搜索,Android,35-44,男
U06196,2023-10-01,泰国,自然搜索,iOS,25-34,男
U06197,2023-07-12,菲律宾,KOL推荐,iOS,35-44,男
U06198,2023-11-11,泰国,社交媒体,Android,35-44,女
U06199,2024-05-01,泰国,社交媒体,iOS,35-44,女
U06200,2024-03-23,印尼,付费广告,iOS,45+,女
U06201,2024-09-20,越南,内容营销,iOS,25-34,男
U06202,2024-10-25,马来西亚,KOL推荐,iOS,45+,女
U06203,2024-06-21,印尼,KOL推荐,Android,25-34,男
U06204,2023-04-19,泰国,KOL推荐,Android,35-44,女
U06205,2023-05-14,马来西亚,社交媒体,iOS,18-24,男
U06206,2024-11-13,越南,付费广告,iOS,35-44,女
U06207,2024-07-19,越南,内容营销,iOS,35-44,女
U06208,2024-04-22,越南,内容营销,Android,18-24,女
U06209,2024-09-19,泰国,自然搜索,Android,35-44,男
U06210,2023-01-10,印尼,自然搜索,Android,35-44,女
U06211,2023-02-15,泰国,内容营销,iOS,18-24,女
U06212,2024-07-04,越南,付费广告,iOS,25-34,女
U06213,2024-09-26,越南,内容营销,Android,25-34,女
U06214,2023-04-12,菲律宾,付费广告,Android,25-34,男
U06215,2024-09-19,菲律宾,自然搜索,Android,18-24,男
U06216,2024-11-24,泰国,自然搜索,iOS,18-24,女
U06217,2023-09-25,越南,自然搜索,Android,18-24,男
U06218,2024-10-16,越南,自然搜索,Android,18-24,女
U06219,2024-03-09,泰国,付费广告,Android,18-24,女
U06220,2024-07-18,菲律宾,社交媒体,iOS,35-44,男
U06221,2024-09-07,印尼,内容营销,Android,25-34,女
U06222,2024-04-15,泰国,付费广告,iOS,35-44,女
U06223,2024-11-11,越南,付费广告,Android,18-24,女
U06224,2023-06-03,泰国,付费广告,iOS,25-34,女
U06225,2024-02-06,印尼,付费广告,Android,25-34,男
U06226,2024-05-19,泰国,付费广告,Android,35-44,女
U06227,2024-06-20,马来西亚,自然搜索,iOS,35-44,男
U06228,2024-04-24,菲律宾,自然搜索,Android,35-44,女
U06229,2023-03-06,越南,自然搜索,iOS,18-24,男
U06230,2024-05-20,印尼,自然搜索,iOS,35-44,男
U06231,2023-05-21,马来西亚,社交媒体,iOS,25-34,女
U06232,2024-04-17,印尼,自然搜索,iOS,35-44,男
U06233,2024-04-25,泰国,内容营销,Android,25-34,女
U06234,2024-09-09,越南,内容营销,iOS,25-34,男
U06235,2023-07-05,菲律宾,内容营销,Android,18-24,男
U06236,2023-09-21,印尼,内容营销,Android,35-44,男
U06237,2023-10-25,印尼,付费广告,Android,18-24,男
U06238,2024-09-01,菲律宾,付费广告,Android,18-24,女
U06239,2023-07-21,菲律宾,自然搜索,iOS,18-24,女
U06240,2023-05-06,马来西亚,KOL推荐,Android,45+,男
U06241,2023-06-23,泰国,内容营销,iOS,25-34,男
U06242,2024-03-08,印尼,内容营销,Android,35-44,男
U06243,2023-01-10,印尼,付费广告,Android,45+,男
U06244,2023-03-22,菲律宾,KOL推荐,Android,45+,女
U06245,2024-04-01,印尼,自然搜索,iOS,35-44,女
U06246,2024-04-14,泰国,自然搜索,Android,35-44,女
U06247,2023-05-16,菲律宾,KOL推荐,Android,18-24,女
U06248,2024-09-26,印尼,付费广告,Android,18-24,女
U06249,2023-11-18,泰国,内容营销,iOS,25-34,女
U06250,2023-07-25,越南,自然搜索,Android,25-34,男
U06251,2023-08-17,泰国,内容营销,iOS,18-24,女
U06252,2024-02-17,越南,付费广告,Android,35-44,女
U06253,2023-12-18,泰国,KOL推荐,Android,25-34,男
U06254,2023-01-24,越南,KOL推荐,iOS,35-44,女
U06255,2023-07-06,印尼,内容营销,iOS,25-34,女
U06256,2024-03-18,印尼,付费广告,Android,25-34,女
U06257,2023-11-25,印尼,内容营销,iOS,25-34,男
U06258,2024-05-01,菲律宾,自然搜索,iOS,25-34,女
U06259,2023-02-07,泰国,自然搜索,Android,45+,女
U06260,2023-10-14,泰国,付费广告,Android,18-24,男
U06261,2023-12-17,菲律宾,KOL推荐,Android,25-34,女
U06262,2024-02-19,泰国,付费广告,iOS,35-44,女
U06263,2023-10-24,马来西亚,KOL推荐,iOS,25-34,男
U06264,2023-12-07,菲律宾,社交媒体,Android,18-24,女
U06265,2023-08-13,印尼,自然搜索,Android,18-24,男
U06266,2023-06-08,马来西亚,内容营销,Android,18-24,女
U06267,2023-05-09,泰国,自然搜索,Android,25-34,女
U06268,2023-11-13,越南,内容营销,iOS,35-44,女
U06269,2023-01-07,印尼,付费广告,iOS,25-34,男
U06270,2023-06-08,越南,付费广告,Android,18-24,女
U06271,2023-02-17,马来西亚,付费广告,Android,25-34,女
U06272,2024-05-18,泰国,自然搜索,Android,18-24,男
U06273,2024-09-07,印尼,付费广告,Android,45+,女
U06274,2024-03-13,印尼,自然搜索,Android,25-34,男
U06275,2024-08-25,印尼,自然搜索,Android,45+,男
U06276,2024-02-27,越南,自然搜索,iOS,25-34,女
U06277,2024-03-03,越南,付费广告,Android,35-44,女
U06278,2023-06-09,菲律宾,KOL推荐,Android,18-24,女
U06279,2024-02-16,泰国,社交媒体,iOS,18-24,男
U06280,2024-05-12,菲律宾,内容营销,Android,18-24,男
U06281,2023-04-05,印尼,社交媒体,iOS,25-34,女
U06282,2023-11-22,菲律宾,社交媒体,Android,25-34,男
U06283,2023-11-08,印尼,社交媒体,Android,25-34,男
U06284,2024-06-06,泰国,付费广告,Android,35-44,女
U06285,2023-07-06,印尼,社交媒体,Android,18-24,女
U06286,2024-02-20,菲律宾,自然搜索,Android,25-34,男
U06287,2023-06-04,越南,内容营销,Android,35-44,男
U06288,2024-01-17,马来西亚,KOL推荐,Android,25-34,女
U06289,2023-12-09,越南,自然搜索,iOS,35-44,女
U06290,2024-08-03,泰国,KOL推荐,iOS,25-34,男
U06291,2023-11-05,越南,自然搜索,Android,25-34,女
U06292,2023-03-17,马来西亚,自然搜索,Android,18-24,男
U06293,2024-12-09,越南,自然搜索,iOS,45+,女
U06294,2023-06-18,菲律宾,KOL推荐,iOS,35-44,男
U06295,2023-06-06,菲律宾,KOL推荐,iOS,45+,女
U06296,2024-10-10,越南,KOL推荐,Android,25-34,女
U06297,2023-11-14,泰国,自然搜索,Android,35-44,女
U06298,2023-12-25,印尼,付费广告,iOS,25-34,女
U06299,2024-08-18,越南,社交媒体,Android,25-34,女
U06300,2024-12-22,菲律宾,自然搜索,iOS,35-44,女
U06301,2024-03-10,越南,社交媒体,Android,18-24,男
U06302,2023-01-15,印尼,自然搜索,Android,18-24,男
U06303,2024-10-02,菲律宾,自然搜索,Android,25-34,女
U06304,2024-08-02,越南,付费广告,iOS,35-44,女
U06305,2023-04-23,越南,社交媒体,iOS,25-34,女
U06306,2024-12-14,越南,自然搜索,Android,25-34,女
U06307,2024-07-14,越南,自然搜索,iOS,45+,女
U06308,2024-01-01,印尼,自然搜索,Android,25-34,女
U06309,2023-10-14,菲律宾,自然搜索,Android,18-24,女
U06310,2024-05-26,越南,自然搜索,iOS,25-34,男
U06311,2024-04-15,印尼,付费广告,Android,35-44,男
U06312,2023-11-23,印尼,社交媒体,iOS,18-24,女
U06313,2023-12-01,越南,付费广告,Android,25-34,男
U06314,2023-03-11,越南,KOL推荐,Android,18-24,男
U06315,2024-09-11,马来西亚,社交媒体,iOS,25-34,男
U06316,2023-05-15,印尼,自然搜索,Android,18-24,男
U06317,2024-08-24,印尼,自然搜索,iOS,25-34,女
U06318,2024-04-03,印尼,内容营销,Android,25-34,男
U06319,2023-08-16,泰国,自然搜索,iOS,45+,女
U06320,2024-04-22,印尼,自然搜索,Android,35-44,男
U06321,2023-04-26,印尼,自然搜索,Android,45+,女
U06322,2024-03-19,印尼,社交媒体,iOS,35-44,女
U06323,2024-03-13,越南,社交媒体,Android,18-24,女
U06324,2023-10-02,泰国,内容营销,Android,18-24,女
U06325,2023-06-17,泰国,内容营销,Android,45+,男
U06326,2023-08-16,马来西亚,付费广告,Android,25-34,女
U06327,2024-09-13,越南,付费广告,Android,45+,男
U06328,2024-11-28,越南,付费广告,iOS,18-24,男
U06329,2023-12-16,泰国,自然搜索,Android,18-24,女
U06330,2023-07-27,泰国,自然搜索,Android,25-34,女
U06331,2023-10-06,印尼,自然搜索,iOS,25-34,女
U06332,2023-05-18,印尼,自然搜索,iOS,18-24,女
U06333,2024-04-03,印尼,自然搜索,Android,25-34,女
U06334,2023-03-05,泰国,付费广告,Android,25-34,女
U06335,2023-02-27,印尼,内容营销,Android,25-34,男
U06336,2023-01-04,泰国,社交媒体,Android,18-24,女
U06337,2023-10-13,泰国,内容营销,iOS,35-44,女
U06338,2023-03-11,越南,付费广告,Android,25-34,男
U06339,2023-03-28,越南,付费广告,Android,25-34,女
U06340,2023-10-27,泰国,付费广告,iOS,25-34,男
U06341,2024-10-28,印尼,自然搜索,iOS,35-44,女
U06342,2023-09-26,印尼,自然搜索,Android,25-34,女
U06343,2023-10-27,菲律宾,内容营销,Android,45+,男
U06344,2024-01-18,越南,内容营销,iOS,25-34,男
U06345,2024-09-18,泰国,自然搜索,iOS,18-24,女
U06346,2024-10-17,越南,自然搜索,iOS,25-34,女
U06347,2024-05-25,马来西亚,付费广告,iOS,25-34,男
U06348,2023-05-09,印尼,自然搜索,iOS,25-34,女
U06349,2023-12-12,印尼,付费广告,Android,35-44,男
U06350,2024-12-25,泰国,自然搜索,iOS,18-24,男
U06351,2024-12-19,印尼,付费广告,Android,35-44,女
U06352,2023-07-20,泰国,付费广告,Android,35-44,女
U06353,2024-12-23,印尼,付费广告,Android,35-44,男
U06354,2023-12-09,马来西亚,自然搜索,Android,25-34,女
U06355,2023-08-19,马来西亚,付费广告,iOS,45+,男
U06356,2024-09-03,印尼,内容营销,iOS,25-34,女
U06357,2023-11-12,越南,付费广告,iOS,18-24,男
U06358,2024-05-07,马来西亚,内容营销,Android,35-44,男
U06359,2023-03-07,印尼,KOL推荐,iOS,18-24,男
U06360,2023-07-27,泰国,内容营销,Android,35-44,男
U06361,2024-02-02,越南,KOL推荐,Android,18-24,男
U06362,2024-04-21,泰国,社交媒体,Android,18-24,男
U06363,2023-10-14,越南,内容营销,Android,18-24,女
U06364,2023-07-02,越南,自然搜索,Android,25-34,男
U06365,2023-10-02,印尼,付费广告,Android,18-24,男
U06366,2024-01-22,越南,内容营销,Android,18-24,女
U06367,2023-02-10,泰国,KOL推荐,iOS,35-44,男
U06368,2024-02-17,印尼,内容营销,Android,35-44,女
U06369,2024-07-12,菲律宾,KOL推荐,Android,35-44,男
U06370,2024-05-06,印尼,内容营销,iOS,35-44,男
U06371,2023-04-02,越南,社交媒体,Android,25-34,女
U06372,2024-03-28,马来西亚,KOL推荐,Android,35-44,男
U06373,2024-11-23,马来西亚,付费广告,Android,25-34,女
U06374,2024-12-16,泰国,内容营销,Android,25-34,男
U06375,2023-12-28,泰国,KOL推荐,Android,35-44,女
U06376,2023-07-13,印尼,KOL推荐,iOS,18-24,女
U06377,2023-01-19,菲律宾,社交媒体,iOS,35-44,男
U06378,2024-01-01,马来西亚,付费广告,Android,25-34,女
U06379,2023-02-01,菲律宾,自然搜索,Android,18-24,女
U06380,2023-12-25,印尼,内容营销,Android,18-24,女
U06381,2024-11-25,印尼,社交媒体,iOS,18-24,女
U06382,2024-12-10,泰国,付费广告,iOS,35-44,男
U06383,2023-02-01,泰国,自然搜索,Android,45+,女
U06384,2023-05-23,越南,KOL推荐,iOS,25-34,男
U06385,2023-02-04,印尼,KOL推荐,iOS,18-24,男
U06386,2024-11-14,印尼,KOL推荐,Android,18-24,男
U06387,2023-09-06,印尼,社交媒体,iOS,35-44,女
U06388,2024-11-24,越南,付费广告,Android,18-24,男
U06389,2023-12-12,印尼,付费广告,iOS,45+,男
U06390,2024-12-09,泰国,自然搜索,iOS,35-44,男
U06391,2024-03-10,越南,KOL推荐,Android,35-44,男
U06392,2023-02-23,菲律宾,自然搜索,Android,25-34,男
U06393,2024-06-07,印尼,社交媒体,iOS,35-44,男
U06394,2023-09-20,马来西亚,付费广告,Android,25-34,男
U06395,2024-09-21,越南,付费广告,iOS,35-44,男
U06396,2024-06-03,印尼,内容营销,Android,35-44,女
U06397,2024-01-10,越南,自然搜索,iOS,25-34,女
U06398,2024-05-03,越南,KOL推荐,Android,25-34,男
U06399,2024-09-09,菲律宾,自然搜索,Android,45+,女
U06400,2024-05-16,印尼,自然搜索,iOS,45+,男
U06401,2023-06-28,菲律宾,付费广告,iOS,35-44,女
U06402,2024-06-28,泰国,自然搜索,Android,18-24,男
U06403,2023-06-26,菲律宾,KOL推荐,iOS,18-24,女
U06404,2023-06-17,泰国,付费广告,iOS,35-44,女
U06405,2024-09-10,菲律宾,自然搜索,iOS,18-24,女
U06406,2023-02-01,越南,自然搜索,Android,18-24,女
U06407,2023-11-25,越南,社交媒体,Android,18-24,女
U06408,2023-06-01,印尼,KOL推荐,iOS,25-34,男
U06409,2024-04-26,马来西亚,付费广告,Android,25-34,女
U06410,2023-09-12,泰国,社交媒体,Android,18-24,男
U06411,2023-09-13,越南,KOL推荐,iOS,18-24,男
U06412,2023-07-25,菲律宾,社交媒体,Android,35-44,女
U06413,2023-01-03,越南,自然搜索,Android,45+,女
U06414,2024-12-03,泰国,社交媒体,Android,18-24,男
U06415,2024-12-19,越南,社交媒体,iOS,18-24,女
U06416,2023-04-28,越南,社交媒体,Android,25-34,女
U06417,2023-12-04,马来西亚,社交媒体,Android,35-44,男
U06418,2024-09-10,菲律宾,内容营销,Android,35-44,男
U06419,2023-04-23,印尼,自然搜索,Android,35-44,女
U06420,2023-11-04,马来西亚,内容营销,iOS,35-44,女
U06421,2023-11-17,越南,付费广告,Android,18-24,男
U06422,2024-09-28,泰国,社交媒体,Android,18-24,男
U06423,2024-12-22,越南,自然搜索,iOS,25-34,男
U06424,2024-08-20,越南,付费广告,iOS,35-44,男
U06425,2024-01-17,泰国,KOL推荐,iOS,25-34,男
U06426,2024-01-17,马来西亚,社交媒体,Android,45+,女
U06427,2024-07-20,菲律宾,自然搜索,Android,35-44,女
U06428,2024-03-04,越南,付费广告,Android,35-44,女
U06429,2024-06-11,印尼,自然搜索,iOS,18-24,男
U06430,2023-09-16,印尼,内容营销,Android,18-24,男
U06431,2024-12-03,马来西亚,内容营销,Android,35-44,女
U06432,2024-06-17,菲律宾,自然搜索,iOS,18-24,女
U06433,2023-10-25,印尼,内容营销,iOS,18-24,男
U06434,2023-05-24,菲律宾,内容营销,iOS,45+,女
U06435,2024-03-20,印尼,付费广告,Android,35-44,女
U06436,2024-06-05,印尼,社交媒体,Android,18-24,女
U06437,2024-12-15,泰国,付费广告,Android,35-44,女
U06438,2023-06-08,泰国,社交媒体,iOS,18-24,女
U06439,2023-03-05,印尼,付费广告,Android,18-24,男
U06440,2024-06-28,越南,付费广告,Android,25-34,女
U06441,2024-03-27,泰国,付费广告,Android,35-44,男
U06442,2023-12-19,印尼,自然搜索,iOS,18-24,男
U06443,2023-07-01,泰国,KOL推荐,Android,25-34,男
U06444,2024-12-21,印尼,付费广告,Android,18-24,男
U06445,2023-02-19,印尼,付费广告,iOS,45+,女
U06446,2024-01-20,马来西亚,内容营销,iOS,35-44,男
U06447,2024-06-10,印尼,付费广告,Android,25-34,女
U06448,2024-01-05,泰国,付费广告,Android,18-24,男
U06449,2024-11-13,印尼,内容营销,Android,25-34,男
U06450,2023-09-01,菲律宾,内容营销,iOS,25-34,女
U06451,2024-10-06,马来西亚,自然搜索,iOS,35-44,男
U06452,2023-01-18,越南,付费广告,iOS,18-24,女
U06453,2024-04-08,越南,内容营销,Android,45+,男
U06454,2023-06-13,马来西亚,付费广告,Android,25-34,女
U06455,2024-05-26,泰国,付费广告,Android,18-24,男
U06456,2024-01-10,印尼,自然搜索,iOS,25-34,女
U06457,2023-06-26,越南,自然搜索,Android,25-34,男
U06458,2024-11-18,泰国,社交媒体,Android,45+,女
U06459,2024-08-23,越南,KOL推荐,Android,35-44,女
U06460,2024-01-27,越南,内容营销,Android,25-34,男
U06461,2024-03-06,印尼,KOL推荐,Android,18-24,男
U06462,2023-11-08,马来西亚,自然搜索,Android,18-24,女
U06463,2024-02-13,越南,自然搜索,iOS,25-34,女
U06464,2024-10-02,菲律宾,内容营销,Android,35-44,男
U06465,2023-01-05,泰国,付费广告,iOS,35-44,女
U06466,2023-11-10,印尼,付费广告,Android,18-24,女
U06467,2023-12-10,泰国,内容营销,Android,18-24,女
U06468,2023-09-02,马来西亚,社交媒体,iOS,25-34,女
U06469,2024-11-25,菲律宾,自然搜索,Android,45+,女
U06470,2023-04-04,印尼,内容营销,Android,25-34,女
U06471,2024-09-06,菲律宾,内容营销,Android,25-34,女
U06472,2023-12-07,印尼,自然搜索,Android,25-34,男
U06473,2024-10-19,马来西亚,内容营销,Android,18-24,女
U06474,2023-02-22,印尼,付费广告,Android,25-34,女
U06475,2024-07-04,马来西亚,付费广告,iOS,35-44,女
U06476,2023-03-23,印尼,内容营销,iOS,45+,男
U06477,2023-04-28,泰国,内容营销,iOS,25-34,男
U06478,2024-02-06,印尼,付费广告,Android,18-24,女
U06479,2023-06-09,泰国,自然搜索,iOS,35-44,女
U06480,2023-05-07,印尼,自然搜索,Android,35-44,男
U06481,2024-01-01,印尼,社交媒体,iOS,18-24,男
U06482,2024-12-02,印尼,自然搜索,Android,35-44,女
U06483,2024-08-10,泰国,付费广告,iOS,35-44,女
U06484,2024-11-28,泰国,自然搜索,Android,25-34,女
U06485,2023-06-04,印尼,付费广告,Android,25-34,女
U06486,2023-08-14,马来西亚,自然搜索,Android,35-44,男
U06487,2024-04-15,越南,KOL推荐,Android,35-44,女
U06488,2024-01-12,越南,自然搜索,Android,18-24,女
U06489,2023-07-15,印尼,付费广告,Android,18-24,女
U06490,2023-06-21,印尼,内容营销,Android,18-24,男
U06491,2024-09-14,越南,社交媒体,iOS,35-44,男
U06492,2024-03-23,越南,自然搜索,Android,25-34,女
U06493,2023-11-22,泰国,自然搜索,Android,25-34,女
U06494,2023-04-23,马来西亚,社交媒体,iOS,35-44,女
U06495,2023-05-23,泰国,付费广告,Android,25-34,女
U06496,2024-11-27,越南,KOL推荐,Android,35-44,男
U06497,2023-02-28,泰国,付费广告,Android,25-34,女
U06498,2024-08-15,泰国,付费广告,Android,25-34,女
U06499,2023-10-04,菲律宾,付费广告,iOS,25-34,女
U06500,2024-11-08,泰国,社交媒体,iOS,45+,女
U06501,2023-11-17,泰国,内容营销,iOS,35-44,男
